x,rho,rhou,rhoE,u,p
0.781878,0.803998,0.2412,2.29118,0.3,0.901999
0.781978,0.804024,0.241207,2.29121,0.3,0.902012
0.782078,0.804049,0.241215,2.29124,0.3,0.902024
0.782178,0.804074,0.241222,2.29128,0.3,0.902037
0.782278,0.804099,0.24123,2.29131,0.3,0.90205
0.782378,0.804124,0.241237,2.29134,0.3,0.902062
0.782478,0.80415,0.241245,2.29137,0.3,0.902075
0.782578,0.804175,0.241253,2.29141,0.3,0.902088
0.782678,0.804201,0.24126,2.29144,0.3,0.9021
0.782778,0.804227,0.241268,2.29147,0.3,0.902113
0.782878,0.804252,0.241276,2.29151,0.3,0.902126
0.782978,0.804278,0.241283,2.29154,0.3,0.902139
0.783078,0.804304,0.241291,2.29157,0.3,0.902152
0.783178,0.80433,0.241299,2.29161,0.3,0.902165
0.783278,0.804356,0.241307,2.29164,0.3,0.902178
0.783378,0.804382,0.241315,2.29168,0.3,0.902191
0.783478,0.804408,0.241323,2.29171,0.3,0.902204
0.783578,0.804435,0.24133,2.29174,0.3,0.902217
0.783678,0.804461,0.241338,2.29178,0.3,0.902231
0.783778,0.804488,0.241346,2.29181,0.3,0.902244
0.783878,0.804514,0.241354,2.29185,0.3,0.902257
0.783978,0.804541,0.241362,2.29188,0.3,0.90227
0.784078,0.804567,0.24137,2.29191,0.3,0.902284
0.784178,0.804594,0.241378,2.29195,0.3,0.902297
0.784278,0.804621,0.241386,2.29198,0.3,0.90231
0.784378,0.804648,0.241394,2.29202,0.3,0.902324
0.784478,0.804675,0.241402,2.29205,0.3,0.902337
0.784578,0.804702,0.241411,2.29209,0.3,0.902351
0.784678,0.804729,0.241419,2.29212,0.3,0.902364
0.784778,0.804756,0.241427,2.29216,0.3,0.902378
0.784878,0.804783,0.241435,2.29219,0.3,0.902392
0.784978,0.804811,0.241443,2.29223,0.3,0.902405
0.785079,0.804838,0.241451,2.29227,0.3,0.902419
0.785179,0.804866,0.24146,2.2923,0.3,0.902433
0.785279,0.804893,0.241468,2.29234,0.3,0.902447
0.785379,0.804921,0.241476,2.29237,0.3,0.90246
0.785479,0.804949,0.241485,2.29241,0.3,0.902474
0.785579,0.804977,0.241493,2.29244,0.3,0.902488
0.785679,0.805004,0.241501,2.29248,0.3,0.902502
0.785779,0.805032,0.24151,2.29252,0.3,0.902516
0.785879,0.80506,0.241518,2.29255,0.3,0.90253
0.785979,0.805089,0.241527,2.29259,0.3,0.902544
0.786079,0.805117,0.241535,2.29263,0.3,0.902558
0.786179,0.805145,0.241544,2.29266,0.3,0.902573
0.786279,0.805173,0.241552,2.2927,0.3,0.902587
0.786379,0.805202,0.241561,2.29274,0.3,0.902601
0.786479,0.80523,0.241569,2.29277,0.3,0.902615
0.786579,0.805259,0.241578,2.29281,0.3,0.902629
0.786679,0.805288,0.241586,2.29285,0.3,0.902644
0.786779,0.805316,0.241595,2.29288,0.3,0.902658
0.786879,0.805345,0.241604,2.29292,0.3,0.902673
0.786979,0.805374,0.241612,2.29296,0.3,0.902687
0.787079,0.805403,0.241621,2.293,0.3,0.902702
0.787179,0.805432,0.24163,2.29303,0.3,0.902716
0.787279,0.805461,0.241638,2.29307,0.3,0.902731
0.787379,0.80549,0.241647,2.29311,0.3,0.902745
0.787479,0.80552,0.241656,2.29315,0.3,0.90276
0.787579,0.805549,0.241665,2.29319,0.3,0.902775
0.787679,0.805579,0.241674,2.29322,0.3,0.902789
0.787779,0.805608,0.241682,2.29326,0.3,0.902804
0.787879,0.805638,0.241691,2.2933,0.3,0.902819
0.787979,0.805667,0.2417,2.29334,0.3,0.902834
0.788079,0.805697,0.241709,2.29338,0.3,0.902849
0.788179,0.805727,0.241718,2.29342,0.3,0.902863
0.788279,0.805757,0.241727,2.29346,0.3,0.902878
0.788379,0.805787,0.241736,2.29349,0.3,0.902893
0.788479,0.805817,0.241745,2.29353,0.3,0.902908
0.788579,0.805847,0.241754,2.29357,0.3,0.902923
0.788679,0.805877,0.241763,2.29361,0.3,0.902939
0.788779,0.805907,0.241772,2.29365,0.3,0.902954
0.788879,0.805938,0.241781,2.29369,0.3,0.902969
0.788979,0.805968,0.24179,2.29373,0.3,0.902984
0.789079,0.805999,0.2418,2.29377,0.3,0.902999
0.789179,0.806029,0.241809,2.29381,0.3,0.903015
0.789279,0.80606,0.241818,2.29385,0.3,0.90303
0.789379,0.806091,0.241827,2.29389,0.3,0.903045
0.789479,0.806122,0.241836,2.29393,0.3,0.903061
0.789579,0.806152,0.241846,2.29397,0.3,0.903076
0.789679,0.806183,0.241855,2.29401,0.3,0.903092
0.789779,0.806214,0.241864,2.29405,0.3,0.903107
0.789879,0.806246,0.241874,2.29409,0.3,0.903123
0.789979,0.806277,0.241883,2.29413,0.3,0.903138
0.790079,0.806308,0.241892,2.29417,0.3,0.903154
0.790179,0.806339,0.241902,2.29421,0.3,0.90317
0.790279,0.806371,0.241911,2.29425,0.3,0.903185
0.790379,0.806402,0.241921,2.29429,0.3,0.903201
0.790479,0.806434,0.24193,2.29433,0.3,0.903217
0.790579,0.806466,0.24194,2.29437,0.3,0.903233
0.790679,0.806497,0.241949,2.29441,0.3,0.903249
0.790779,0.806529,0.241959,2.29446,0.3,0.903265
0.790879,0.806561,0.241968,2.2945,0.3,0.903281
0.790979,0.806593,0.241978,2.29454,0.3,0.903297
0.791079,0.806625,0.241988,2.29458,0.3,0.903313
0.791179,0.806657,0.241997,2.29462,0.3,0.903329
0.791279,0.806689,0.242007,2.29466,0.3,0.903345
0.791379,0.806722,0.242016,2.2947,0.3,0.903361
0.791479,0.806754,0.242026,2.29475,0.3,0.903377
0.791579,0.806786,0.242036,2.29479,0.3,0.903393
0.791679,0.806819,0.242046,2.29483,0.3,0.903409
0.791779,0.806851,0.242055,2.29487,0.3,0.903426
0.791879,0.806884,0.242065,2.29491,0.3,0.903442
0.791979,0.806917,0.242075,2.29496,0.3,0.903458
0.792079,0.80695,0.242085,2.295,0.3,0.903475
0.792179,0.806983,0.242095,2.29504,0.3,0.903491
0.792279,0.807015,0.242105,2.29509,0.3,0.903508
0.792379,0.807049,0.242115,2.29513,0.3,0.903524
0.792479,0.807082,0.242124,2.29517,0.3,0.903541
0.792579,0.807115,0.242134,2.29521,0.3,0.903557
0.792679,0.807148,0.242144,2.29526,0.3,0.903574
0.792779,0.807181,0.242154,2.2953,0.3,0.903591
0.792879,0.807215,0.242164,2.29534,0.3,0.903607
0.792979,0.807248,0.242174,2.29539,0.3,0.903624
0.793079,0.807282,0.242185,2.29543,0.3,0.903641
0.793179,0.807316,0.242195,2.29547,0.3,0.903658
0.793279,0.807349,0.242205,2.29552,0.3,0.903675
0.793379,0.807383,0.242215,2.29556,0.3,0.903692
0.793479,0.807417,0.242225,2.2956,0.3,0.903708
0.793579,0.807451,0.242235,2.29565,0.3,0.903725
0.793679,0.807485,0.242245,2.29569,0.3,0.903742
0.793779,0.807519,0.242256,2.29574,0.3,0.903759
0.793879,0.807553,0.242266,2.29578,0.3,0.903777
0.793979,0.807587,0.242276,2.29583,0.3,0.903794
0.794079,0.807622,0.242287,2.29587,0.3,0.903811
0.794179,0.807656,0.242297,2.29591,0.3,0.903828
0.794279,0.807691,0.242307,2.29596,0.3,0.903845
0.794379,0.807725,0.242318,2.296,0.3,0.903863
0.794479,0.80776,0.242328,2.29605,0.3,0.90388
0.794579,0.807794,0.242338,2.29609,0.3,0.903897
0.794679,0.807829,0.242349,2.29614,0.3,0.903915
0.794779,0.807864,0.242359,2.29618,0.3,0.903932
0.794879,0.807899,0.24237,2.29623,0.3,0.90395
0.794979,0.807934,0.24238,2.29627,0.3,0.903967
0.79508,0.807969,0.242391,2.29632,0.3,0.903985
0.79518,0.808004,0.242401,2.29637,0.3,0.904002
0.79528,0.80804,0.242412,2.29641,0.3,0.90402
0.79538,0.808075,0.242422,2.29646,0.3,0.904037
0.79548,0.80811,0.242433,2.2965,0.3,0.904055
0.79558,0.808146,0.242444,2.29655,0.3,0.904073
0.79568,0.808181,0.242454,2.29659,0.3,0.904091
0.79578,0.808217,0.242465,2.29664,0.3,0.904108
0.79588,0.808253,0.242476,2.29669,0.3,0.904126
0.79598,0.808288,0.242487,2.29673,0.3,0.904144
0.79608,0.808324,0.242497,2.29678,0.3,0.904162
0.79618,0.80836,0.242508,2.29683,0.3,0.90418
0.79628,0.808396,0.242519,2.29687,0.3,0.904198
0.79638,0.808432,0.24253,2.29692,0.3,0.904216
0.79648,0.808468,0.24254,2.29697,0.3,0.904234
0.79658,0.808505,0.242551,2.29701,0.3,0.904252
0.79668,0.808541,0.242562,2.29706,0.3,0.90427
0.79678,0.808577,0.242573,2.29711,0.3,0.904289
0.79688,0.808614,0.242584,2.29715,0.3,0.904307
0.79698,0.80865,0.242595,2.2972,0.3,0.904325
0.79708,0.808687,0.242606,2.29725,0.3,0.904343
0.79718,0.808723,0.242617,2.2973,0.3,0.904362
0.79728,0.80876,0.242628,2.29734,0.3,0.90438
0.79738,0.808797,0.242639,2.29739,0.3,0.904399
0.79748,0.808834,0.24265,2.29744,0.3,0.904417
0.79758,0.808871,0.242661,2.29749,0.3,0.904435
0.79768,0.808908,0.242672,2.29754,0.3,0.904454
0.79778,0.808945,0.242684,2.29758,0.3,0.904473
0.79788,0.808982,0.242695,2.29763,0.3,0.904491
0.79798,0.80902,0.242706,2.29768,0.3,0.90451
0.79808,0.809057,0.242717,2.29773,0.3,0.904528
0.79818,0.809094,0.242728,2.29778,0.3,0.904547
0.79828,0.809132,0.24274,2.29783,0.3,0.904566
0.79838,0.809169,0.242751,2.29787,0.3,0.904585
0.79848,0.809207,0.242762,2.29792,0.3,0.904604
0.79858,0.809245,0.242773,2.29797,0.3,0.904622
0.79868,0.809283,0.242785,2.29802,0.3,0.904641
0.79878,0.80932,0.242796,2.29807,0.3,0.90466
0.79888,0.809358,0.242808,2.29812,0.3,0.904679
0.79898,0.809396,0.242819,2.29817,0.3,0.904698
0.79908,0.809435,0.24283,2.29822,0.3,0.904717
0.79918,0.809473,0.242842,2.29827,0.3,0.904736
0.79928,0.809511,0.242853,2.29832,0.3,0.904756
0.79938,0.809549,0.242865,2.29837,0.3,0.904775
0.79948,0.809588,0.242876,2.29842,0.3,0.904794
0.79958,0.809626,0.242888,2.29847,0.3,0.904813
0.79968,0.809665,0.242899,2.29852,0.3,0.904832
0.79978,0.809703,0.242911,2.29857,0.3,0.904852
0.79988,0.809742,0.242923,2.29862,0.3,0.904871
0.79998,0.809781,0.242934,2.29867,0.3,0.90489
0.80008,0.80982,0.242946,2.29872,0.3,0.90491
0.80018,0.809859,0.242958,2.29877,0.3,0.904929
0.80028,0.809898,0.242969,2.29882,0.3,0.904949
0.80038,0.809937,0.242981,2.29887,0.3,0.904968
0.80048,0.809976,0.242993,2.29892,0.3,0.904988
0.80058,0.810015,0.243005,2.29897,0.3,0.905008
0.80068,0.810055,0.243016,2.29902,0.3,0.905027
0.80078,0.810094,0.243028,2.29907,0.3,0.905047
0.80088,0.810133,0.24304,2.29912,0.3,0.905067
0.80098,0.810173,0.243052,2.29917,0.3,0.905086
0.80108,0.810213,0.243064,2.29923,0.3,0.905106
0.80118,0.810252,0.243076,2.29928,0.3,0.905126
0.80128,0.810292,0.243088,2.29933,0.3,0.905146
0.80138,0.810332,0.2431,2.29938,0.3,0.905166
0.80148,0.810372,0.243112,2.29943,0.3,0.905186
0.80158,0.810412,0.243124,2.29948,0.3,0.905206
0.80168,0.810452,0.243136,2.29953,0.3,0.905226
0.80178,0.810492,0.243148,2.29959,0.3,0.905246
0.80188,0.810532,0.24316,2.29964,0.3,0.905266
0.80198,0.810572,0.243172,2.29969,0.3,0.905286
0.80208,0.810613,0.243184,2.29974,0.3,0.905306
0.80218,0.810653,0.243196,2.2998,0.3,0.905327
0.80228,0.810694,0.243208,2.29985,0.3,0.905347
0.80238,0.810734,0.24322,2.2999,0.3,0.905367
0.80248,0.810775,0.243232,2.29995,0.3,0.905387
0.80258,0.810816,0.243245,2.30001,0.3,0.905408
0.80268,0.810856,0.243257,2.30006,0.3,0.905428
0.80278,0.810897,0.243269,2.30011,0.3,0.905449
0.80288,0.810938,0.243281,2.30017,0.3,0.905469
0.80298,0.810979,0.243294,2.30022,0.3,0.90549
0.80308,0.81102,0.243306,2.30027,0.3,0.90551
0.80318,0.811062,0.243318,2.30032,0.3,0.905531
0.80328,0.811103,0.243331,2.30038,0.3,0.905551
0.80338,0.811144,0.243343,2.30043,0.3,0.905572
0.80348,0.811186,0.243356,2.30049,0.3,0.905593
0.80358,0.811227,0.243368,2.30054,0.3,0.905614
0.80368,0.811269,0.243381,2.30059,0.3,0.905634
0.80378,0.81131,0.243393,2.30065,0.3,0.905655
0.80388,0.811352,0.243406,2.3007,0.3,0.905676
0.80398,0.811394,0.243418,2.30075,0.3,0.905697
0.80408,0.811436,0.243431,2.30081,0.3,0.905718
0.80418,0.811477,0.243443,2.30086,0.3,0.905739
0.80428,0.811519,0.243456,2.30092,0.3,0.90576
0.80438,0.811562,0.243468,2.30097,0.3,0.905781
0.80448,0.811604,0.243481,2.30103,0.3,0.905802
0.80458,0.811646,0.243494,2.30108,0.3,0.905823
0.80468,0.811688,0.243506,2.30114,0.3,0.905844
0.80478,0.811731,0.243519,2.30119,0.3,0.905865
0.80488,0.811773,0.243532,2.30125,0.3,0.905887
0.80498,0.811816,0.243545,2.3013,0.3,0.905908
0.805081,0.811858,0.243557,2.30136,0.3,0.905929
0.805181,0.811901,0.24357,2.30141,0.3,0.90595
0.805281,0.811944,0.243583,2.30147,0.3,0.905972
0.805381,0.811986,0.243596,2.30152,0.3,0.905993
0.805481,0.812029,0.243609,2.30158,0.3,0.906015
0.805581,0.812072,0.243622,2.30163,0.3,0.906036
0.805681,0.812115,0.243635,2.30169,0.3,0.906058
0.805781,0.812158,0.243648,2.30175,0.3,0.906079
0.805881,0.812202,0.24366,2.3018,0.3,0.906101
0.805981,0.812245,0.243673,2.30186,0.3,0.906122
0.806081,0.812288,0.243686,2.30191,0.3,0.906144
0.806181,0.812332,0.243699,2.30197,0.3,0.906166
0.806281,0.812375,0.243713,2.30203,0.3,0.906188
0.806381,0.812419,0.243726,2.30208,0.3,0.906209
0.806481,0.812462,0.243739,2.30214,0.3,0.906231
0.806581,0.812506,0.243752,2.3022,0.3,0.906253
0.806681,0.81255,0.243765,2.30225,0.3,0.906275
0.806781,0.812594,0.243778,2.30231,0.3,0.906297
0.806881,0.812638,0.243791,2.30237,0.3,0.906319
0.806981,0.812682,0.243804,2.30242,0.3,0.906341
0.807081,0.812726,0.243818,2.30248,0.3,0.906363
0.807181,0.81277,0.243831,2.30254,0.3,0.906385
0.807281,0.812814,0.243844,2.30259,0.3,0.906407
0.807381,0.812858,0.243857,2.30265,0.3,0.906429
0.807481,0.812903,0.243871,2.30271,0.3,0.906451
0.807581,0.812947,0.243884,2.30277,0.3,0.906474
0.807681,0.812992,0.243897,2.30282,0.3,0.906496
0.807781,0.813036,0.243911,2.30288,0.3,0.906518
0.807881,0.813081,0.243924,2.30294,0.3,0.90654
0.807981,0.813126,0.243938,2.303,0.3,0.906563
0.808081,0.81317,0.243951,2.30306,0.3,0.906585
0.808181,0.813215,0.243965,2.30311,0.3,0.906608
0.808281,0.81326,0.243978,2.30317,0.3,0.90663
0.808381,0.813305,0.243992,2.30323,0.3,0.906653
0.808481,0.81335,0.244005,2.30329,0.3,0.906675
0.808581,0.813396,0.244019,2.30335,0.3,0.906698
0.808681,0.813441,0.244032,2.30341,0.3,0.90672
0.808781,0.813486,0.244046,2.30346,0.3,0.906743
0.808881,0.813532,0.244059,2.30352,0.3,0.906766
0.808981,0.813577,0.244073,2.30358,0.3,0.906789
0.809081,0.813623,0.244087,2.30364,0.3,0.906811
0.809181,0.813668,0.2441,2.3037,0.3,0.906834
0.809281,0.813714,0.244114,2.30376,0.3,0.906857
0.809381,0.81376,0.244128,2.30382,0.3,0.90688
0.809481,0.813806,0.244142,2.30388,0.3,0.906903
0.809581,0.813851,0.244155,2.30394,0.3,0.906926
0.809681,0.813897,0.244169,2.304,0.3,0.906949
0.809781,0.813944,0.244183,2.30406,0.3,0.906972
0.809881,0.81399,0.244197,2.30412,0.3,0.906995
0.809981,0.814036,0.244211,2.30418,0.3,0.907018
0.810081,0.814082,0.244225,2.30424,0.3,0.907041
0.810181,0.814129,0.244239,2.3043,0.3,0.907064
0.810281,0.814175,0.244252,2.30436,0.3,0.907087
0.810381,0.814222,0.244266,2.30442,0.3,0.907111
0.810481,0.814268,0.24428,2.30448,0.3,0.907134
0.810581,0.814315,0.244294,2.30454,0.3,0.907157
0.810681,0.814361,0.244308,2.3046,0.3,0.907181
0.810781,0.814408,0.244322,2.30466,0.3,0.907204
0.810881,0.814455,0.244337,2.30472,0.3,0.907228
0.810981,0.814502,0.244351,2.30478,0.3,0.907251
0.811081,0.814549,0.244365,2.30484,0.3,0.907275
0.811181,0.814596,0.244379,2.3049,0.3,0.907298
0.811281,0.814643,0.244393,2.30496,0.3,0.907322
0.811381,0.814691,0.244407,2.30502,0.3,0.907345
0.811481,0.814738,0.244421,2.30509,0.3,0.907369
0.811581,0.814785,0.244436,2.30515,0.3,0.907393
0.811681,0.814833,0.24445,2.30521,0.3,0.907416
0.811781,0.81488,0.244464,2.30527,0.3,0.90744
0.811881,0.814928,0.244478,2.30533,0.3,0.907464
0.811981,0.814976,0.244493,2.30539,0.3,0.907488
0.812081,0.815023,0.244507,2.30546,0.3,0.907512
0.812181,0.815071,0.244521,2.30552,0.3,0.907536
0.812281,0.815119,0.244536,2.30558,0.3,0.90756
0.812381,0.815167,0.24455,2.30564,0.3,0.907584
0.812481,0.815215,0.244565,2.3057,0.3,0.907608
0.812581,0.815263,0.244579,2.30577,0.3,0.907632
0.812681,0.815311,0.244593,2.30583,0.3,0.907656
0.812781,0.81536,0.244608,2.30589,0.3,0.90768
0.812881,0.815408,0.244622,2.30595,0.3,0.907704
0.812981,0.815456,0.244637,2.30602,0.3,0.907728
0.813081,0.815505,0.244651,2.30608,0.3,0.907752
0.813181,0.815553,0.244666,2.30614,0.3,0.907777
0.813281,0.815602,0.244681,2.3062,0.3,0.907801
0.813381,0.815651,0.244695,2.30627,0.3,0.907825
0.813481,0.8157,0.24471,2.30633,0.3,0.90785
0.813581,0.815748,0.244725,2.30639,0.3,0.907874
0.813681,0.815797,0.244739,2.30646,0.3,0.907899
0.813781,0.815846,0.244754,2.30652,0.3,0.907923
0.813881,0.815895,0.244769,2.30658,0.3,0.907948
0.813981,0.815944,0.244783,2.30665,0.3,0.907972
0.814081,0.815994,0.244798,2.30671,0.3,0.907997
0.814181,0.816043,0.244813,2.30678,0.3,0.908021
0.814281,0.816092,0.244828,2.30684,0.3,0.908046
0.814381,0.816142,0.244843,2.3069,0.3,0.908071
0.814481,0.816191,0.244857,2.30697,0.3,0.908096
0.814581,0.816241,0.244872,2.30703,0.3,0.90812
0.814681,0.81629,0.244887,2.3071,0.3,0.908145
0.814781,0.81634,0.244902,2.30716,0.3,0.90817
0.814881,0.81639,0.244917,2.30723,0.3,0.908195
0.814981,0.81644,0.244932,2.30729,0.3,0.90822
0.815082,0.81649,0.244947,2.30735,0.3,0.908245
0.815182,0.81654,0.244962,2.30742,0.3,0.90827
0.815282,0.81659,0.244977,2.30748,0.3,0.908295
0.815382,0.81664,0.244992,2.30755,0.3,0.90832
0.815482,0.81669,0.245007,2.30761,0.3,0.908345
0.815582,0.816741,0.245022,2.30768,0.3,0.90837
0.815682,0.816791,0.245037,2.30774,0.3,0.908395
0.815782,0.816841,0.245052,2.30781,0.3,0.908421
0.815882,0.816892,0.245068,2.30787,0.3,0.908446
0.815982,0.816942,0.245083,2.30794,0.3,0.908471
0.816082,0.816993,0.245098,2.30801,0.3,0.908497
0.816182,0.817044,0.245113,2.30807,0.3,0.908522
0.816282,0.817095,0.245128,2.30814,0.3,0.908547
0.816382,0.817146,0.245144,2.3082,0.3,0.908573
0.816482,0.817196,0.245159,2.30827,0.3,0.908598
0.816582,0.817247,0.245174,2.30834,0.3,0.908624
0.816682,0.817299,0.24519,2.3084,0.3,0.908649
0.816782,0.81735,0.245205,2.30847,0.3,0.908675
0.816882,0.817401,0.24522,2.30853,0.3,0.9087
0.816982,0.817452,0.245236,2.3086,0.3,0.908726
0.817082,0.817504,0.245251,2.30867,0.3,0.908752
0.817182,0.817555,0.245267,2.30873,0.3,0.908778
0.817282,0.817607,0.245282,2.3088,0.3,0.908803
0.817382,0.817658,0.245297,2.30887,0.3,0.908829
0.817482,0.81771,0.245313,2.30893,0.3,0.908855
0.817582,0.817762,0.245328,2.309,0.3,0.908881
0.817682,0.817813,0.245344,2.30907,0.3,0.908907
0.817782,0.817865,0.24536,2.30914,0.3,0.908933
0.817882,0.817917,0.245375,2.3092,0.3,0.908959
0.817982,0.817969,0.245391,2.30927,0.3,0.908985
0.818082,0.818021,0.245406,2.30934,0.3,0.909011
0.818182,0.818074,0.245422,2.30941,0.3,0.909037
0.818282,0.818126,0.245438,2.30947,0.3,0.909063
0.818382,0.818178,0.245453,2.30954,0.3,0.909089
0.818482,0.818231,0.245469,2.30961,0.3,0.909115
0.818582,0.818283,0.245485,2.30968,0.3,0.909142
0.818682,0.818336,0.245501,2.30974,0.3,0.909168
0.818782,0.818388,0.245516,2.30981,0.3,0.909194
0.818882,0.818441,0.245532,2.30988,0.3,0.90922
0.818982,0.818494,0.245548,2.30995,0.3,0.909247
0.819082,0.818546,0.245564,2.31002,0.3,0.909273
0.819182,0.818599,0.24558,2.31009,0.3,0.9093
0.819282,0.818652,0.245596,2.31015,0.3,0.909326
0.819382,0.818705,0.245612,2.31022,0.3,0.909353
0.819482,0.818758,0.245628,2.31029,0.3,0.909379
0.819582,0.818812,0.245643,2.31036,0.3,0.909406
0.819682,0.818865,0.245659,2.31043,0.3,0.909432
0.819782,0.818918,0.245675,2.3105,0.3,0.909459
0.819882,0.818971,0.245691,2.31057,0.3,0.909486
0.819982,0.819025,0.245707,2.31064,0.3,0.909512
0.820082,0.819078,0.245724,2.31071,0.3,0.909539
0.820182,0.819132,0.24574,2.31078,0.3,0.909566
0.820282,0.819186,0.245756,2.31085,0.3,0.909593
0.820382,0.81924,0.245772,2.31092,0.3,0.90962
0.820482,0.819293,0.245788,2.31098,0.3,0.909647
0.820582,0.819347,0.245804,2.31105,0.3,0.909674
0.820682,0.819401,0.24582,2.31112,0.3,0.909701
0.820782,0.819455,0.245837,2.31119,0.3,0.909728
0.820882,0.819509,0.245853,2.31126,0.3,0.909755
0.820982,0.819564,0.245869,2.31133,0.3,0.909782
0.821082,0.819618,0.245885,2.3114,0.3,0.909809
0.821182,0.819672,0.245902,2.31148,0.3,0.909836
0.821282,0.819726,0.245918,2.31155,0.3,0.909863
0.821382,0.819781,0.245934,2.31162,0.3,0.90989
0.821482,0.819835,0.245951,2.31169,0.3,0.909918
0.821582,0.81989,0.245967,2.31176,0.3,0.909945
0.821682,0.819945,0.245983,2.31183,0.3,0.909972
0.821782,0.819999,0.246,2.3119,0.3,0.91
0.821882,0.820054,0.246016,2.31197,0.3,0.910027
0.821982,0.820109,0.246033,2.31204,0.3,0.910055
0.822082,0.820164,0.246049,2.31211,0.3,0.910082
0.822182,0.820219,0.246066,2.31218,0.3,0.91011
0.822282,0.820274,0.246082,2.31226,0.3,0.910137
0.822382,0.820329,0.246099,2.31233,0.3,0.910165
0.822482,0.820385,0.246115,2.3124,0.3,0.910192
0.822582,0.82044,0.246132,2.31247,0.3,0.91022
0.822682,0.820495,0.246149,2.31254,0.3,0.910248
0.822782,0.820551,0.246165,2.31261,0.3,0.910275
0.822882,0.820606,0.246182,2.31269,0.3,0.910303
0.822982,0.820662,0.246199,2.31276,0.3,0.910331
0.823082,0.820718,0.246215,2.31283,0.3,0.910359
0.823182,0.820773,0.246232,2.3129,0.3,0.910387
0.823282,0.820829,0.246249,2.31297,0.3,0.910415
0.823382,0.820885,0.246266,2.31305,0.3,0.910443
0.823482,0.820941,0.246282,2.31312,0.3,0.91047
0.823582,0.820997,0.246299,2.31319,0.3,0.910499
0.823682,0.821053,0.246316,2.31326,0.3,0.910527
0.823782,0.821109,0.246333,2.31334,0.3,0.910555
0.823882,0.821165,0.24635,2.31341,0.3,0.910583
0.823982,0.821222,0.246367,2.31348,0.3,0.910611
0.824082,0.821278,0.246383,2.31356,0.3,0.910639
0.824182,0.821335,0.2464,2.31363,0.3,0.910667
0.824282,0.821391,0.246417,2.3137,0.3,0.910696
0.824382,0.821448,0.246434,2.31377,0.3,0.910724
0.824482,0.821504,0.246451,2.31385,0.3,0.910752
0.824582,0.821561,0.246468,2.31392,0.3,0.910781
0.824682,0.821618,0.246485,2.314,0.3,0.910809
0.824782,0.821675,0.246502,2.31407,0.3,0.910837
0.824882,0.821732,0.24652,2.31414,0.3,0.910866
0.824982,0.821789,0.246537,2.31422,0.3,0.910894
0.825083,0.821846,0.246554,2.31429,0.3,0.910923
0.825183,0.821903,0.246571,2.31436,0.3,0.910951
0.825283,0.82196,0.246588,2.31444,0.3,0.91098
0.825383,0.822017,0.246605,2.31451,0.3,0.911009
0.825483,0.822075,0.246622,2.31459,0.3,0.911037
0.825583,0.822132,0.24664,2.31466,0.3,0.911066
0.825683,0.82219,0.246657,2.31474,0.3,0.911095
0.825783,0.822247,0.246674,2.31481,0.3,0.911124
0.825883,0.822305,0.246691,2.31488,0.3,0.911152
0.825983,0.822363,0.246709,2.31496,0.3,0.911181
0.826083,0.82242,0.246726,2.31503,0.3,0.91121
0.826183,0.822478,0.246743,2.31511,0.3,0.911239
0.826283,0.822536,0.246761,2.31518,0.3,0.911268
0.826383,0.822594,0.246778,2.31526,0.3,0.911297
0.826483,0.822652,0.246796,2.31533,0.3,0.911326
0.826583,0.82271,0.246813,2.31541,0.3,0.911355
0.826683,0.822769,0.246831,2.31549,0.3,0.911384
0.826783,0.822827,0.246848,2.31556,0.3,0.911413
0.826883,0.822885,0.246866,2.31564,0.3,0.911443
0.826983,0.822944,0.246883,2.31571,0.3,0.911472
0.827083,0.823002,0.246901,2.31579,0.3,0.911501
0.827183,0.823061,0.246918,2.31586,0.3,0.91153
0.827283,0.823119,0.246936,2.31594,0.3,0.91156
0.827383,0.823178,0.246953,2.31602,0.3,0.911589
0.827483,0.823237,0.246971,2.31609,0.3,0.911618
0.827583,0.823296,0.246989,2.31617,0.3,0.911648
0.827683,0.823354,0.247006,2.31624,0.3,0.911677
0.827783,0.823413,0.247024,2.31632,0.3,0.911707
0.827883,0.823472,0.247042,2.3164,0.3,0.911736
0.827983,0.823532,0.247059,2.31647,0.3,0.911766
0.828083,0.823591,0.247077,2.31655,0.3,0.911795
0.828183,0.82365,0.247095,2.31663,0.3,0.911825
0.828283,0.823709,0.247113,2.3167,0.3,0.911855
0.828383,0.823769,0.247131,2.31678,0.3,0.911884
0.828483,0.823828,0.247148,2.31686,0.3,0.911914
0.828583,0.823888,0.247166,2.31693,0.3,0.911944
0.828683,0.823947,0.247184,2.31701,0.3,0.911974
0.828783,0.824007,0.247202,2.31709,0.3,0.912003
0.828883,0.824067,0.24722,2.31717,0.3,0.912033
0.828983,0.824127,0.247238,2.31724,0.3,0.912063
0.829083,0.824186,0.247256,2.31732,0.3,0.912093
0.829183,0.824246,0.247274,2.3174,0.3,0.912123
0.829283,0.824306,0.247292,2.31748,0.3,0.912153
0.829383,0.824366,0.24731,2.31755,0.3,0.912183
0.829483,0.824427,0.247328,2.31763,0.3,0.912213
0.829583,0.824487,0.247346,2.31771,0.3,0.912243
0.829683,0.824547,0.247364,2.31779,0.3,0.912274
0.829783,0.824607,0.247382,2.31787,0.3,0.912304
0.829883,0.824668,0.2474,2.31794,0.3,0.912334
0.829983,0.824728,0.247419,2.31802,0.3,0.912364
