x,rho,rhou,rhoE,u,p
0.887189,0.859617,0.236651,2.36464,0.275298,0.932827
0.887289,0.859702,0.236662,2.36474,0.275284,0.932866
0.887389,0.859787,0.236674,2.36484,0.275271,0.932906
0.887489,0.859872,0.236686,2.36494,0.275257,0.932945
0.887589,0.859958,0.236698,2.36504,0.275243,0.932985
0.887689,0.860043,0.236709,2.36514,0.27523,0.933024
0.887789,0.860129,0.236721,2.36523,0.275216,0.933064
0.887889,0.860214,0.236733,2.36533,0.275202,0.933104
0.887989,0.8603,0.236745,2.36543,0.275189,0.933144
0.888089,0.860385,0.236757,2.36553,0.275175,0.933183
0.888189,0.860471,0.236768,2.36563,0.275161,0.933223
0.888289,0.860557,0.23678,2.36573,0.275148,0.933263
0.888389,0.860643,0.236792,2.36583,0.275134,0.933303
0.888489,0.860729,0.236804,2.36593,0.275121,0.933342
0.888589,0.860814,0.236816,2.36603,0.275107,0.933382
0.888689,0.8609,0.236828,2.36613,0.275094,0.933422
0.888789,0.860986,0.23684,2.36623,0.27508,0.933462
0.888889,0.861073,0.236852,2.36633,0.275067,0.933502
0.888989,0.861159,0.236864,2.36643,0.275053,0.933542
0.889089,0.861245,0.236876,2.36653,0.27504,0.933582
0.889189,0.861331,0.236889,2.36663,0.275026,0.933622
0.889289,0.861417,0.236901,2.36673,0.275013,0.933662
0.889389,0.861504,0.236913,2.36683,0.274999,0.933702
0.889489,0.86159,0.236925,2.36693,0.274986,0.933742
0.889589,0.861677,0.236937,2.36703,0.274972,0.933783
0.889689,0.861763,0.23695,2.36713,0.274959,0.933823
0.889789,0.86185,0.236962,2.36723,0.274946,0.933863
0.889889,0.861936,0.236974,2.36733,0.274932,0.933903
0.889989,0.862023,0.236986,2.36743,0.274919,0.933943
0.890089,0.86211,0.236999,2.36754,0.274906,0.933984
0.890189,0.862197,0.237011,2.36764,0.274892,0.934024
0.890289,0.862283,0.237024,2.36774,0.274879,0.934064
0.890389,0.86237,0.237036,2.36784,0.274866,0.934105
0.890489,0.862457,0.237048,2.36794,0.274852,0.934145
0.890589,0.862544,0.237061,2.36804,0.274839,0.934185
0.890689,0.862631,0.237073,2.36814,0.274826,0.934226
0.890789,0.862719,0.237086,2.36824,0.274813,0.934266
0.890889,0.862806,0.237099,2.36834,0.274799,0.934307
0.890989,0.862893,0.237111,2.36845,0.274786,0.934347
0.891089,0.86298,0.237124,2.36855,0.274773,0.934388
0.891189,0.863068,0.237136,2.36865,0.27476,0.934428
0.891289,0.863155,0.237149,2.36875,0.274747,0.934469
0.891389,0.863242,0.237162,2.36885,0.274734,0.93451
0.891489,0.86333,0.237174,2.36895,0.27472,0.93455
0.891589,0.863417,0.237187,2.36906,0.274707,0.934591
0.891689,0.863505,0.2372,2.36916,0.274694,0.934632
0.891789,0.863593,0.237213,2.36926,0.274681,0.934672
0.891889,0.86368,0.237225,2.36936,0.274668,0.934713
0.891989,0.863768,0.237238,2.36946,0.274655,0.934754
0.892089,0.863856,0.237251,2.36957,0.274642,0.934795
0.892189,0.863944,0.237264,2.36967,0.274629,0.934835
0.892289,0.864032,0.237277,2.36977,0.274616,0.934876
0.892389,0.86412,0.23729,2.36987,0.274603,0.934917
0.892489,0.864208,0.237303,2.36998,0.27459,0.934958
0.892589,0.864296,0.237316,2.37008,0.274577,0.934999
0.892689,0.864384,0.237329,2.37018,0.274564,0.93504
0.892789,0.864472,0.237342,2.37028,0.274551,0.935081
0.892889,0.864561,0.237355,2.37039,0.274538,0.935122
0.892989,0.864649,0.237368,2.37049,0.274525,0.935163
0.893089,0.864737,0.237381,2.37059,0.274512,0.935204
0.893189,0.864826,0.237394,2.3707,0.274499,0.935245
0.893289,0.864914,0.237407,2.3708,0.274486,0.935286
0.893389,0.865003,0.23742,2.3709,0.274473,0.935327
0.893489,0.865091,0.237433,2.371,0.274461,0.935369
0.893589,0.86518,0.237447,2.37111,0.274448,0.93541
0.893689,0.865268,0.23746,2.37121,0.274435,0.935451
0.893789,0.865357,0.237473,2.37131,0.274422,0.935492
0.893889,0.865446,0.237486,2.37142,0.274409,0.935533
0.893989,0.865535,0.2375,2.37152,0.274396,0.935575
0.894089,0.865624,0.237513,2.37162,0.274384,0.935616
0.894189,0.865713,0.237526,2.37173,0.274371,0.935657
0.894289,0.865802,0.23754,2.37183,0.274358,0.935699
0.894389,0.865891,0.237553,2.37194,0.274345,0.93574
0.894489,0.86598,0.237567,2.37204,0.274333,0.935782
0.894589,0.866069,0.23758,2.37214,0.27432,0.935823
0.894689,0.866158,0.237594,2.37225,0.274307,0.935864
0.894789,0.866247,0.237607,2.37235,0.274295,0.935906
0.894889,0.866337,0.237621,2.37246,0.274282,0.935948
0.894989,0.866426,0.237634,2.37256,0.274269,0.935989
0.89509,0.866515,0.237648,2.37266,0.274257,0.936031
0.89519,0.866605,0.237661,2.37277,0.274244,0.936072
0.89529,0.866694,0.237675,2.37287,0.274232,0.936114
0.89539,0.866784,0.237689,2.37298,0.274219,0.936156
0.89549,0.866874,0.237702,2.37308,0.274206,0.936197
0.89559,0.866963,0.237716,2.37319,0.274194,0.936239
0.89569,0.867053,0.23773,2.37329,0.274181,0.936281
0.89579,0.867143,0.237743,2.3734,0.274169,0.936322
0.89589,0.867233,0.237757,2.3735,0.274156,0.936364
0.89599,0.867323,0.237771,2.37361,0.274144,0.936406
0.89609,0.867413,0.237785,2.37371,0.274131,0.936448
0.89619,0.867503,0.237799,2.37382,0.274119,0.93649
0.89629,0.867593,0.237813,2.37392,0.274106,0.936532
0.89639,0.867683,0.237827,2.37403,0.274094,0.936573
0.89649,0.867773,0.23784,2.37413,0.274081,0.936615
0.89659,0.867863,0.237854,2.37424,0.274069,0.936657
0.89669,0.867953,0.237868,2.37434,0.274057,0.936699
0.89679,0.868044,0.237882,2.37445,0.274044,0.936741
0.89689,0.868134,0.237896,2.37455,0.274032,0.936783
0.89699,0.868224,0.23791,2.37466,0.27402,0.936825
0.89709,0.868315,0.237924,2.37477,0.274007,0.936867
0.89719,0.868405,0.237939,2.37487,0.273995,0.93691
0.89729,0.868496,0.237953,2.37498,0.273983,0.936952
0.89739,0.868587,0.237967,2.37508,0.27397,0.936994
0.89749,0.868677,0.237981,2.37519,0.273958,0.937036
0.89759,0.868768,0.237995,2.37529,0.273946,0.937078
0.89769,0.868859,0.238009,2.3754,0.273933,0.93712
0.89779,0.86895,0.238024,2.37551,0.273921,0.937163
0.89789,0.86904,0.238038,2.37561,0.273909,0.937205
0.89799,0.869131,0.238052,2.37572,0.273897,0.937247
0.89809,0.869222,0.238067,2.37583,0.273885,0.93729
0.89819,0.869313,0.238081,2.37593,0.273872,0.937332
0.89829,0.869404,0.238095,2.37604,0.27386,0.937374
0.89839,0.869496,0.23811,2.37615,0.273848,0.937417
0.89849,0.869587,0.238124,2.37625,0.273836,0.937459
0.89859,0.869678,0.238138,2.37636,0.273824,0.937502
0.89869,0.869769,0.238153,2.37647,0.273812,0.937544
0.89879,0.869861,0.238167,2.37657,0.273799,0.937587
0.89889,0.869952,0.238182,2.37668,0.273787,0.937629
0.89899,0.870044,0.238196,2.37679,0.273775,0.937672
0.89909,0.870135,0.238211,2.37689,0.273763,0.937714
0.89919,0.870227,0.238226,2.377,0.273751,0.937757
0.89929,0.870318,0.23824,2.37711,0.273739,0.9378
0.89939,0.87041,0.238255,2.37721,0.273727,0.937842
0.89949,0.870502,0.238269,2.37732,0.273715,0.937885
0.89959,0.870593,0.238284,2.37743,0.273703,0.937928
0.89969,0.870685,0.238299,2.37754,0.273691,0.93797
0.89979,0.870777,0.238314,2.37764,0.273679,0.938013
0.89989,0.870869,0.238328,2.37775,0.273667,0.938056
0.89999,0.870961,0.238343,2.37786,0.273655,0.938099
0.90009,0.871053,0.238358,2.37797,0.273643,0.938142
0.90019,0.871145,0.238373,2.37807,0.273632,0.938185
0.90029,0.871237,0.238388,2.37818,0.27362,0.938227
0.90039,0.871329,0.238402,2.37829,0.273608,0.93827
0.90049,0.871421,0.238417,2.3784,0.273596,0.938313
0.90059,0.871514,0.238432,2.37851,0.273584,0.938356
0.90069,0.871606,0.238447,2.37861,0.273572,0.938399
0.90079,0.871698,0.238462,2.37872,0.27356,0.938442
0.90089,0.871791,0.238477,2.37883,0.273549,0.938485
0.90099,0.871883,0.238492,2.37894,0.273537,0.938528
0.90109,0.871976,0.238507,2.37905,0.273525,0.938571
0.90119,0.872068,0.238522,2.37916,0.273513,0.938614
0.90129,0.872161,0.238537,2.37926,0.273502,0.938658
0.90139,0.872254,0.238553,2.37937,0.27349,0.938701
0.90149,0.872346,0.238568,2.37948,0.273478,0.938744
0.90159,0.872439,0.238583,2.37959,0.273466,0.938787
0.90169,0.872532,0.238598,2.3797,0.273455,0.93883
0.90179,0.872625,0.238613,2.37981,0.273443,0.938874
0.90189,0.872718,0.238628,2.37992,0.273431,0.938917
0.90199,0.872811,0.238644,2.38003,0.27342,0.93896
0.90209,0.872904,0.238659,2.38013,0.273408,0.939004
0.90219,0.872997,0.238674,2.38024,0.273397,0.939047
0.90229,0.87309,0.23869,2.38035,0.273385,0.93909
0.90239,0.873183,0.238705,2.38046,0.273373,0.939134
0.90249,0.873276,0.23872,2.38057,0.273362,0.939177
0.90259,0.873369,0.238736,2.38068,0.27335,0.939221
0.90269,0.873463,0.238751,2.38079,0.273339,0.939264
0.90279,0.873556,0.238767,2.3809,0.273327,0.939308
0.90289,0.87365,0.238782,2.38101,0.273316,0.939351
0.90299,0.873743,0.238798,2.38112,0.273304,0.939395
0.90309,0.873837,0.238813,2.38123,0.273293,0.939438
0.90319,0.87393,0.238829,2.38134,0.273281,0.939482
0.90329,0.874024,0.238844,2.38145,0.27327,0.939525
0.90339,0.874117,0.23886,2.38156,0.273258,0.939569
0.90349,0.874211,0.238875,2.38167,0.273247,0.939613
0.90359,0.874305,0.238891,2.38178,0.273235,0.939656
0.90369,0.874399,0.238907,2.38189,0.273224,0.9397
0.90379,0.874493,0.238922,2.382,0.273213,0.939744
0.90389,0.874587,0.238938,2.38211,0.273201,0.939788
0.90399,0.87468,0.238954,2.38222,0.27319,0.939832
0.90409,0.874774,0.23897,2.38233,0.273179,0.939875
0.90419,0.874869,0.238985,2.38244,0.273167,0.939919
0.90429,0.874963,0.239001,2.38255,0.273156,0.939963
0.90439,0.875057,0.239017,2.38266,0.273145,0.940007
0.90449,0.875151,0.239033,2.38277,0.273133,0.940051
0.90459,0.875245,0.239049,2.38288,0.273122,0.940095
0.90469,0.87534,0.239065,2.38299,0.273111,0.940139
0.90479,0.875434,0.239081,2.3831,0.2731,0.940183
0.90489,0.875528,0.239097,2.38321,0.273088,0.940227
0.90499,0.875623,0.239113,2.38333,0.273077,0.940271
0.905091,0.875717,0.239129,2.38344,0.273066,0.940315
0.905191,0.875812,0.239145,2.38355,0.273055,0.940359
0.905291,0.875907,0.239161,2.38366,0.273044,0.940403
0.905391,0.876001,0.239177,2.38377,0.273033,0.940447
0.905491,0.876096,0.239193,2.38388,0.273021,0.940491
0.905591,0.876191,0.239209,2.38399,0.27301,0.940536
0.905691,0.876285,0.239225,2.3841,0.272999,0.94058
0.905791,0.87638,0.239241,2.38421,0.272988,0.940624
0.905891,0.876475,0.239258,2.38433,0.272977,0.940668
0.905991,0.87657,0.239274,2.38444,0.272966,0.940712
0.906091,0.876665,0.23929,2.38455,0.272955,0.940757
0.906191,0.87676,0.239306,2.38466,0.272944,0.940801
0.906291,0.876855,0.239323,2.38477,0.272933,0.940845
0.906391,0.87695,0.239339,2.38489,0.272922,0.94089
0.906491,0.877046,0.239355,2.385,0.272911,0.940934
0.906591,0.877141,0.239372,2.38511,0.2729,0.940979
0.906691,0.877236,0.239388,2.38522,0.272889,0.941023
0.906791,0.877331,0.239404,2.38533,0.272878,0.941068
0.906891,0.877427,0.239421,2.38545,0.272867,0.941112
0.906991,0.877522,0.239437,2.38556,0.272856,0.941157
0.907091,0.877618,0.239454,2.38567,0.272845,0.941201
0.907191,0.877713,0.23947,2.38578,0.272834,0.941246
0.907291,0.877809,0.239487,2.38589,0.272823,0.94129
0.907391,0.877905,0.239503,2.38601,0.272813,0.941335
0.907491,0.878,0.23952,2.38612,0.272802,0.94138
0.907591,0.878096,0.239537,2.38623,0.272791,0.941424
0.907691,0.878192,0.239553,2.38634,0.27278,0.941469
0.907791,0.878288,0.23957,2.38646,0.272769,0.941514
0.907891,0.878383,0.239586,2.38657,0.272758,0.941558
0.907991,0.878479,0.239603,2.38668,0.272748,0.941603
0.908091,0.878575,0.23962,2.3868,0.272737,0.941648
0.908191,0.878671,0.239637,2.38691,0.272726,0.941693
0.908291,0.878767,0.239653,2.38702,0.272715,0.941737
0.908391,0.878863,0.23967,2.38714,0.272705,0.941782
0.908491,0.87896,0.239687,2.38725,0.272694,0.941827
0.908591,0.879056,0.239704,2.38736,0.272683,0.941872
0.908691,0.879152,0.239721,2.38748,0.272673,0.941917
0.908791,0.879248,0.239738,2.38759,0.272662,0.941962
0.908891,0.879345,0.239754,2.3877,0.272651,0.942007
0.908991,0.879441,0.239771,2.38782,0.272641,0.942052
0.909091,0.879538,0.239788,2.38793,0.27263,0.942097
0.909191,0.879634,0.239805,2.38804,0.272619,0.942142
0.909291,0.879731,0.239822,2.38816,0.272609,0.942187
0.909391,0.879827,0.239839,2.38827,0.272598,0.942232
0.909491,0.879924,0.239856,2.38838,0.272588,0.942277
0.909591,0.88002,0.239873,2.3885,0.272577,0.942322
0.909691,0.880117,0.239891,2.38861,0.272567,0.942367
0.909791,0.880214,0.239908,2.38873,0.272556,0.942413
0.909891,0.880311,0.239925,2.38884,0.272546,0.942458
0.909991,0.880408,0.239942,2.38895,0.272535,0.942503
0.910091,0.880505,0.239959,2.38907,0.272525,0.942548
0.910191,0.880602,0.239976,2.38918,0.272514,0.942594
0.910291,0.880699,0.239994,2.3893,0.272504,0.942639
0.910391,0.880796,0.240011,2.38941,0.272493,0.942684
0.910491,0.880893,0.240028,2.38953,0.272483,0.94273
0.910591,0.88099,0.240046,2.38964,0.272473,0.942775
0.910691,0.881087,0.240063,2.38975,0.272462,0.94282
0.910791,0.881184,0.24008,2.38987,0.272452,0.942866
0.910891,0.881282,0.240098,2.38998,0.272441,0.942911
0.910991,0.881379,0.240115,2.3901,0.272431,0.942957
0.911091,0.881476,0.240132,2.39021,0.272421,0.943002
0.911191,0.881574,0.24015,2.39033,0.27241,0.943048
0.911291,0.881671,0.240167,2.39044,0.2724,0.943093
0.911391,0.881769,0.240185,2.39056,0.27239,0.943139
0.911491,0.881866,0.240202,2.39067,0.27238,0.943184
0.911591,0.881964,0.24022,2.39079,0.272369,0.94323
0.911691,0.882062,0.240238,2.3909,0.272359,0.943275
0.911791,0.882159,0.240255,2.39102,0.272349,0.943321
0.911891,0.882257,0.240273,2.39113,0.272339,0.943367
0.911991,0.882355,0.24029,2.39125,0.272329,0.943412
0.912091,0.882453,0.240308,2.39137,0.272318,0.943458
0.912191,0.882551,0.240326,2.39148,0.272308,0.943504
0.912291,0.882649,0.240343,2.3916,0.272298,0.94355
0.912391,0.882747,0.240361,2.39171,0.272288,0.943595
0.912491,0.882845,0.240379,2.39183,0.272278,0.943641
0.912591,0.882943,0.240397,2.39194,0.272268,0.943687
0.912691,0.883041,0.240415,2.39206,0.272258,0.943733
0.912791,0.883139,0.240432,2.39218,0.272247,0.943779
0.912891,0.883237,0.24045,2.39229,0.272237,0.943825
0.912991,0.883335,0.240468,2.39241,0.272227,0.94387
0.913091,0.883434,0.240486,2.39252,0.272217,0.943916
0.913191,0.883532,0.240504,2.39264,0.272207,0.943962
0.913291,0.883631,0.240522,2.39276,0.272197,0.944008
0.913391,0.883729,0.24054,2.39287,0.272187,0.944054
0.913491,0.883827,0.240558,2.39299,0.272177,0.9441
0.913591,0.883926,0.240576,2.3931,0.272167,0.944146
0.913691,0.884025,0.240594,2.39322,0.272157,0.944192
0.913791,0.884123,0.240612,2.39334,0.272147,0.944239
0.913891,0.884222,0.24063,2.39345,0.272138,0.944285
0.913991,0.884321,0.240648,2.39357,0.272128,0.944331
0.914091,0.884419,0.240666,2.39369,0.272118,0.944377
0.914191,0.884518,0.240684,2.3938,0.272108,0.944423
0.914291,0.884617,0.240703,2.39392,0.272098,0.944469
0.914391,0.884716,0.240721,2.39404,0.272088,0.944516
0.914491,0.884815,0.240739,2.39415,0.272078,0.944562
0.914591,0.884914,0.240757,2.39427,0.272069,0.944608
0.914691,0.885013,0.240776,2.39439,0.272059,0.944654
0.914791,0.885112,0.240794,2.39451,0.272049,0.944701
0.914891,0.885211,0.240812,2.39462,0.272039,0.944747
0.914991,0.88531,0.24083,2.39474,0.272029,0.944793
0.915092,0.88541,0.240849,2.39486,0.27202,0.94484
0.915192,0.885509,0.240867,2.39497,0.27201,0.944886
0.915292,0.885608,0.240886,2.39509,0.272,0.944933
0.915392,0.885708,0.240904,2.39521,0.271991,0.944979
0.915492,0.885807,0.240923,2.39533,0.271981,0.945026
0.915592,0.885906,0.240941,2.39544,0.271971,0.945072
0.915692,0.886006,0.24096,2.39556,0.271962,0.945119
0.915792,0.886105,0.240978,2.39568,0.271952,0.945165
0.915892,0.886205,0.240997,2.3958,0.271942,0.945212
0.915992,0.886305,0.241015,2.39592,0.271933,0.945258
0.916092,0.886404,0.241034,2.39603,0.271923,0.945305
0.916192,0.886504,0.241052,2.39615,0.271913,0.945352
0.916292,0.886604,0.241071,2.39627,0.271904,0.945398
0.916392,0.886704,0.24109,2.39639,0.271894,0.945445
0.916492,0.886803,0.241108,2.39651,0.271885,0.945492
0.916592,0.886903,0.241127,2.39662,0.271875,0.945538
0.916692,0.887003,0.241146,2.39674,0.271866,0.945585
0.916792,0.887103,0.241165,2.39686,0.271856,0.945632
0.916892,0.887203,0.241183,2.39698,0.271847,0.945679
0.916992,0.887303,0.241202,2.3971,0.271837,0.945725
0.917092,0.887404,0.241221,2.39722,0.271828,0.945772
0.917192,0.887504,0.24124,2.39733,0.271818,0.945819
0.917292,0.887604,0.241259,2.39745,0.271809,0.945866
0.917392,0.887704,0.241278,2.39757,0.2718,0.945913
0.917492,0.887804,0.241297,2.39769,0.27179,0.94596
0.917592,0.887905,0.241316,2.39781,0.271781,0.946007
0.917692,0.888005,0.241335,2.39793,0.271771,0.946054
0.917792,0.888106,0.241353,2.39805,0.271762,0.946101
0.917892,0.888206,0.241373,2.39817,0.271753,0.946148
0.917992,0.888307,0.241392,2.39829,0.271743,0.946195
0.918092,0.888407,0.241411,2.3984,0.271734,0.946242
0.918192,0.888508,0.24143,2.39852,0.271725,0.946289
0.918292,0.888608,0.241449,2.39864,0.271716,0.946336
0.918392,0.888709,0.241468,2.39876,0.271706,0.946383
0.918492,0.88881,0.241487,2.39888,0.271697,0.94643
0.918592,0.888911,0.241506,2.399,0.271688,0.946477
0.918692,0.889012,0.241525,2.39912,0.271679,0.946525
0.918792,0.889112,0.241545,2.39924,0.271669,0.946572
0.918892,0.889213,0.241564,2.39936,0.27166,0.946619
0.918992,0.889314,0.241583,2.39948,0.271651,0.946666
0.919092,0.889415,0.241602,2.3996,0.271642,0.946714
0.919192,0.889516,0.241622,2.39972,0.271633,0.946761
0.919292,0.889617,0.241641,2.39984,0.271624,0.946808
0.919392,0.889719,0.241661,2.39996,0.271615,0.946856
0.919492,0.88982,0.24168,2.40008,0.271605,0.946903
0.919592,0.889921,0.241699,2.4002,0.271596,0.94695
0.919692,0.890022,0.241719,2.40032,0.271587,0.946998
0.919792,0.890124,0.241738,2.40044,0.271578,0.947045
0.919892,0.890225,0.241758,2.40056,0.271569,0.947093
0.919992,0.890326,0.241777,2.40068,0.27156,0.94714
0.920092,0.890428,0.241797,2.4008,0.271551,0.947188
0.920192,0.890529,0.241816,2.40092,0.271542,0.947235
0.920292,0.890631,0.241836,2.40104,0.271533,0.947283
0.920392,0.890732,0.241855,2.40116,0.271524,0.94733
0.920492,0.890834,0.241875,2.40128,0.271515,0.947378
0.920592,0.890936,0.241895,2.4014,0.271506,0.947425
0.920692,0.891037,0.241914,2.40152,0.271497,0.947473
0.920792,0.891139,0.241934,2.40164,0.271488,0.947521
0.920892,0.891241,0.241954,2.40176,0.27148,0.947568
0.920992,0.891343,0.241973,2.40188,0.271471,0.947616
0.921092,0.891444,0.241993,2.402,0.271462,0.947664
0.921192,0.891546,0.242013,2.40213,0.271453,0.947711
0.921292,0.891648,0.242033,2.40225,0.271444,0.947759
0.921392,0.89175,0.242053,2.40237,0.271435,0.947807
0.921492,0.891852,0.242072,2.40249,0.271426,0.947855
0.921592,0.891954,0.242092,2.40261,0.271418,0.947902
0.921692,0.892057,0.242112,2.40273,0.271409,0.94795
0.921792,0.892159,0.242132,2.40285,0.2714,0.947998
0.921892,0.892261,0.242152,2.40297,0.271391,0.948046
0.921992,0.892363,0.242172,2.4031,0.271383,0.948094
0.922092,0.892466,0.242192,2.40322,0.271374,0.948142
0.922192,0.892568,0.242212,2.40334,0.271365,0.94819
0.922292,0.89267,0.242232,2.40346,0.271357,0.948238
0.922392,0.892773,0.242252,2.40358,0.271348,0.948286
0.922492,0.892875,0.242272,2.4037,0.271339,0.948334
0.922592,0.892978,0.242292,2.40382,0.271331,0.948382
0.922692,0.89308,0.242312,2.40395,0.271322,0.94843
0.922792,0.893183,0.242332,2.40407,0.271313,0.948478
0.922892,0.893285,0.242353,2.40419,0.271305,0.948526
0.922992,0.893388,0.242373,2.40431,0.271296,0.948574
0.923092,0.893491,0.242393,2.40443,0.271288,0.948622
0.923192,0.893594,0.242413,2.40456,0.271279,0.94867
0.923292,0.893696,0.242433,2.40468,0.27127,0.948718
0.923392,0.893799,0.242454,2.4048,0.271262,0.948767
0.923492,0.893902,0.242474,2.40492,0.271253,0.948815
0.923592,0.894005,0.242494,2.40505,0.271245,0.948863
0.923692,0.894108,0.242515,2.40517,0.271236,0.948911
0.923792,0.894211,0.242535,2.40529,0.271228,0.94896
0.923892,0.894314,0.242555,2.40541,0.271219,0.949008
0.923992,0.894417,0.242576,2.40554,0.271211,0.949056
0.924092,0.89452,0.242596,2.40566,0.271203,0.949105
0.924192,0.894623,0.242617,2.40578,0.271194,0.949153
0.924292,0.894727,0.242637,2.4059,0.271186,0.949201
0.924392,0.89483,0.242658,2.40603,0.271177,0.94925
0.924492,0.894933,0.242678,2.40615,0.271169,0.949298
0.924592,0.895037,0.242699,2.40627,0.271161,0.949347
0.924692,0.89514,0.242719,2.40639,0.271152,0.949395
0.924792,0.895243,0.24274,2.40652,0.271144,0.949443
0.924892,0.895347,0.24276,2.40664,0.271136,0.949492
0.924992,0.89545,0.242781,2.40676,0.271127,0.94954
0.925093,0.895554,0.242802,2.40689,0.271119,0.949589
0.925193,0.895658,0.242822,2.40701,0.271111,0.949638
0.925293,0.895761,0.242843,2.40713,0.271103,0.949686
0.925393,0.895865,0.242864,2.40726,0.271094,0.949735
0.925493,0.895969,0.242885,2.40738,0.271086,0.949783
0.925593,0.896072,0.242905,2.4075,0.271078,0.949832
0.925693,0.896176,0.242926,2.40763,0.27107,0.949881
0.925793,0.89628,0.242947,2.40775,0.271061,0.949929
0.925893,0.896384,0.242968,2.40787,0.271053,0.949978
0.925993,0.896488,0.242989,2.408,0.271045,0.950027
0.926093,0.896592,0.24301,2.40812,0.271037,0.950076
0.926193,0.896696,0.24303,2.40825,0.271029,0.950124
0.926293,0.8968,0.243051,2.40837,0.271021,0.950173
0.926393,0.896904,0.243072,2.40849,0.271013,0.950222
0.926493,0.897008,0.243093,2.40862,0.271005,0.950271
0.926593,0.897112,0.243114,2.40874,0.270997,0.95032
0.926693,0.897216,0.243135,2.40886,0.270989,0.950369
0.926793,0.897321,0.243156,2.40899,0.27098,0.950417
0.926893,0.897425,0.243177,2.40911,0.270972,0.950466
0.926993,0.897529,0.243199,2.40924,0.270964,0.950515
0.927093,0.897634,0.24322,2.40936,0.270956,0.950564
0.927193,0.897738,0.243241,2.40949,0.270948,0.950613
0.927293,0.897842,0.243262,2.40961,0.270941,0.950662
0.927393,0.897947,0.243283,2.40973,0.270933,0.950711
0.927493,0.898051,0.243304,2.40986,0.270925,0.95076
0.927593,0.898156,0.243325,2.40998,0.270917,0.950809
0.927693,0.898261,0.243347,2.41011,0.270909,0.950858
0.927793,0.898365,0.243368,2.41023,0.270901,0.950907
0.927893,0.89847,0.243389,2.41036,0.270893,0.950957
0.927993,0.898575,0.243411,2.41048,0.270885,0.951006
0.928093,0.898679,0.243432,2.41061,0.270877,0.951055
0.928193,0.898784,0.243453,2.41073,0.27087,0.951104
0.928293,0.898889,0.243475,2.41086,0.270862,0.951153
0.928393,0.898994,0.243496,2.41098,0.270854,0.951202
0.928493,0.899099,0.243517,2.41111,0.270846,0.951252
0.928593,0.899204,0.243539,2.41123,0.270838,0.951301
0.928693,0.899309,0.24356,2.41136,0.270831,0.95135
0.928793,0.899414,0.243582,2.41148,0.270823,0.951399
0.928893,0.899519,0.243603,2.41161,0.270815,0.951449
0.928993,0.899624,0.243625,2.41173,0.270807,0.951498
0.929093,0.899729,0.243646,2.41186,0.2708,0.951547
0.929193,0.899835,0.243668,2.41198,0.270792,0.951597
0.929293,0.89994,0.24369,2.41211,0.270784,0.951646
0.929393,0.900045,0.243711,2.41223,0.270777,0.951696
0.929493,0.90015,0.243733,2.41236,0.270769,0.951745
0.929593,0.900256,0.243755,2.41249,0.270761,0.951795
0.929693,0.900361,0.243776,2.41261,0.270754,0.951844
0.929793,0.900467,0.243798,2.41274,0.270746,0.951894
0.929893,0.900572,0.24382,2.41286,0.270739,0.951943
0.929993,0.900678,0.243841,2.41299,0.270731,0.951993
0.930093,0.900783,0.243863,2.41312,0.270723,0.952042
0.930193,0.900889,0.243885,2.41324,0.270716,0.952092
0.930293,0.900994,0.243907,2.41337,0.270708,0.952141
0.930393,0.9011,0.243929,2.41349,0.270701,0.952191
0.930493,0.901206,0.24395,2.41362,0.270693,0.952241
0.930593,0.901312,0.243972,2.41375,0.270686,0.95229
0.930693,0.901417,0.243994,2.41387,0.270678,0.95234
0.930793,0.901523,0.244016,2.414,0.270671,0.95239
0.930893,0.901629,0.244038,2.41412,0.270664,0.952439
0.930993,0.901735,0.24406,2.41425,0.270656,0.952489
0.931093,0.901841,0.244082,2.41438,0.270649,0.952539
0.931193,0.901947,0.244104,2.4145,0.270641,0.952589
0.931293,0.902053,0.244126,2.41463,0.270634,0.952638
0.931393,0.902159,0.244148,2.41476,0.270627,0.952688
0.931493,0.902265,0.24417,2.41488,0.270619,0.952738
0.931593,0.902371,0.244192,2.41501,0.270612,0.952788
0.931693,0.902477,0.244215,2.41514,0.270605,0.952838
0.931793,0.902584,0.244237,2.41526,0.270597,0.952888
0.931893,0.90269,0.244259,2.41539,0.27059,0.952937
0.931993,0.902796,0.244281,2.41552,0.270583,0.952987
0.932093,0.902903,0.244303,2.41564,0.270575,0.953037
0.932193,0.903009,0.244325,2.41577,0.270568,0.953087
0.932293,0.903115,0.244348,2.4159,0.270561,0.953137
0.932393,0.903222,0.24437,2.41603,0.270554,0.953187
0.932493,0.903328,0.244392,2.41615,0.270547,0.953237
0.932593,0.903435,0.244415,2.41628,0.270539,0.953287
0.932693,0.903541,0.244437,2.41641,0.270532,0.953337
0.932793,0.903648,0.244459,2.41653,0.270525,0.953387
0.932893,0.903755,0.244482,2.41666,0.270518,0.953438
0.932993,0.903861,0.244504,2.41679,0.270511,0.953488
0.933093,0.903968,0.244527,2.41692,0.270504,0.953538
0.933193,0.904075,0.244549,2.41704,0.270496,0.953588
0.933293,0.904182,0.244572,2.41717,0.270489,0.953638
0.933393,0.904288,0.244594,2.4173,0.270482,0.953688
0.933493,0.904395,0.244617,2.41743,0.270475,0.953739
0.933593,0.904502,0.244639,2.41756,0.270468,0.953789
0.933693,0.904609,0.244662,2.41768,0.270461,0.953839
